day,hour,SENS0008,SENS0010,SENS0012,SENS0017,SENS0018,SENS0019,SENS0020,SENS0021,SENS0022,SENS0023,SENS0027,SENS0028,SENS0030
2022-11-29,5,11.33874532,34.35220998,22.95628841,13.49868381,18.0282243,15.93732723,8.300369632,12.22820307,18.88905074,21.78484535,16.7124525,22.22692547,21.11526679
2022-11-29,6,11.18050521,34.40199313,22.85949832,13.52346676,17.90668832,15.88777706,8.233289487,12.25197427,18.84152872,21.57168699,16.61574577,22.27080524,20.95051366
2022-11-29,7,11.22457865,34.43758717,22.74217605,13.52622458,17.81574723,15.7066736,8.207318674,12.28369255,18.73000186,21.41979055,16.58996029,22.22399737,20.85228629
2022-11-29,8,11.08983835,34.42334831,22.68823535,13.53724741,17.7310031,15.70312178,8.146345176,12.29956357,18.63109566,21.25645389,16.4970664,22.14817595,20.73834325
2022-11-29,9,11.03544685,34.36879608,22.62553686,13.53173539,17.64213468,15.49331985,8.087930393,12.29691561,18.58420425,21.17322889,16.47788337,22.08713137,20.69380938
2022-11-29,10,10.96297739,34.32380683,22.5407091,13.52346676,17.54692694,15.46624797,8.088840703,12.29956285,18.50880631,21.12760975,16.41739514,21.99158807,20.64530787
2022-11-29,11,10.90607784,34.24580053,22.49177377,13.52623064,17.46236687,15.42990446,8.96906399,12.28898265,18.44208138,21.04091035,16.36967944,21.89222456,20.58088191
2022-11-29,12,10.88282888,34.21041129,22.41195613,13.50969337,17.37480924,15.39974963,9.019127606,12.2757603,18.44087417,20.97914029,16.3253927,21.81338288,20.55676815
2022-11-29,13,10.76387288,34.13268982,22.35888462,13.52346676,17.28213215,15.27376398,9.042779285,12.28192895,18.37675209,20.90126723,16.28132868,21.73340855,24.05629955
2022-11-29,14,11.76701965,34.11856877,22.42454027,13.50969698,17.19107022,15.22300468,9.063738731,12.2651866,18.34123982,20.8971649,16.30636143,21.66087168,23.00508017
2022-11-29,15,13.46588005,34.07627353,23.18845718,13.52346676,17.1280427,15.22303066,8.972673234,12.26782877,18.34124556,20.82782255,16.29686807,21.59710777,23.16835605
2022-11-29,16,13.58694128,34.01292628,23.44261754,13.50969819,17.86318777,15.13068569,8.998110142,12.29250914,19.64807984,20.79519725,16.32531475,21.76468176,23.52615214
2022-11-29,17,13.46588206,33.99185569,23.49391038,13.51520297,19.46124075,15.08918699,8.969174679,12.31279099,22.16350324,20.7938607,16.29369477,21.89651215,22.91437556
2022-11-29,18,13.38345779,33.95672575,23.47523393,13.50418859,19.78623545,15.1604368,8.948119202,12.31014741,22.98873691,20.87265838,16.23691645,21.77620908,22.66589771
2022-11-29,19,13.24038597,33.9707728,23.46124345,13.51520176,19.89428708,15.17254839,8.916508137,12.31367438,23.96552766,20.94631418,16.25270318,21.66514788,22.52291081
2022-11-29,20,13.1569628,33.95672575,23.44261332,13.51795957,19.90202531,15.11611223,8.905984249,12.32337774,21.44207265,20.98739912,16.20858892,21.6084304,22.42967488
2022-11-29,21,13.02694111,33.95438662,23.42400841,13.52346676,19.82474203,15.08031899,8.892802184,12.31279025,20.81617536,20.98462092,16.18658997,21.54202527,22.35889911
2022-11-29,22,12.87239055,33.92166346,23.3915305,13.51520176,19.76694452,15.092275,8.832137443,12.33131971,20.37322002,21.00106401,16.1803139,21.50397661,22.31926339
2022-11-29,23,12.74408942,33.92165117,23.41469124,13.5289812,19.69020702,15.04502483,8.813639092,12.32338142,20.02662366,20.9668224,16.14895739,21.5124734,22.21815292
2022-11-30,0,12.55981379,33.98483217,23.38684055,13.53724984,19.57697368,15.00055113,8.808368855,12.33131872,19.82219885,20.91763358,16.13329106,21.48707526,22.18314102
2022-11-30,1,12.48788463,34.01058305,23.39143966,13.54551969,19.49093366,14.96225394,8.786344773,12.33661766,19.64054299,20.86039795,16.07393165,21.44913876,22.13943862
2022-11-30,2,12.30486392,34.03403997,23.36359592,13.55379808,19.38651043,14.94263739,8.731701866,12.34544426,19.54153544,20.83184395,16.00535533,21.44075145,22.04366245
2022-11-30,3,12.19918209,34.09036988,23.36823561,13.54551969,19.29263179,14.85090505,8.747569367,12.34985756,19.43550599,20.7667809,15.93086632,21.46741804,21.95695688
2022-11-30,4,12.11220722,34.13976271,23.33576611,13.56207771,19.16204064,14.89176014,8.669882993,12.35780747,19.34513872,20.72618608,15.89993742,21.47864078,21.91376998
2022-11-30,5,11.94492007,34.16092576,23.30799902,13.55655592,19.09156411,14.89760408,8.580527065,12.38961479,19.28513382,20.64127313,15.82279555,21.46181289,21.84486905
2022-11-30,6,11.83397299,34.175053,23.23723961,13.56759337,18.93672442,14.84785685,8.58319787,12.38165955,19.25522788,20.57819326,15.87831954,21.4365057,21.77620527
2022-11-30,7,11.74769996,34.1962655,23.18806784,13.55931987,18.81964214,14.87120892,8.535312439,12.3843113,19.19180485,20.54873374,15.79511692,21.39027498,21.70353551
2022-11-30,8,11.63276689,34.18211971,23.19267837,13.56207281,18.71783808,14.79522027,8.498067171,12.38430901,19.13108834,20.49263245,15.68504314,21.35673291,21.65662193
2022-11-30,9,11.5441632,34.15151378,23.25715875,13.55839447,18.63826915,14.77768466,8.511308659,12.40553841,19.07303678,20.43269832,15.68479097,21.33996189,21.60561354
2022-11-30,10,11.48693968,34.11856877,23.23409799,13.56483554,18.52315093,14.7903578,8.880167181,12.43477301,19.05700365,20.41276534,15.6532108,21.27725633,21.6353543
2022-11-30,11,11.4608846,34.06923769,23.1819468,13.54552213,18.44801589,14.68482968,9.652087721,12.38430926,18.96976176,20.38490201,15.67864992,21.21059284,21.56321759
2022-11-30,12,11.47391807,34.04811783,23.14208341,13.53449201,18.37322879,14.7602031,9.56543787,12.39226578,18.95505852,20.39286346,15.66643411,21.17320331,21.53497865
2022-11-30,13,11.37510377,34.04811166,23.10539851,13.54276918,18.2845697,14.75437758,9.502981134,12.38430825,18.93425103,20.38622144,15.63288108,21.1566162,21.89034467
2022-11-30,14,12.91262613,33.99185569,23.15139555,13.54827875,18.19634724,14.7049242,9.450875409,12.38165803,18.90372049,20.36502771,15.69088579,21.68265777,22.25323528
2022-11-30,15,14.88017969,33.97312424,23.58759719,13.53449079,18.13311794,15.53641542,9.457826066,12.38961326,18.87807573,20.34517749,16.52476483,21.70364164,22.23569018
2022-11-30,16,14.73402993,33.94269715,23.92325915,13.53724984,18.34251708,17.79082615,9.440450403,12.43737938,19.50224845,21.71444719,16.49398907,22.07329706,23.77952676
2022-11-30,17,14.56601657,33.90062363,24.00917358,13.54551969,19.18268022,17.17180136,9.456059836,12.45596712,19.56433857,22.50954813,16.38242689,22.41205542,23.19734285
2022-11-30,18,14.3974005,33.8889485,24.03313971,13.54276186,19.88303574,16.77411463,9.4430578,12.46925388,19.44556913,22.65239846,16.30317921,22.2928198,22.90052582
2022-11-30,19,14.29940961,33.90064206,24.06189042,13.54551969,20.15172483,16.51644492,9.414373172,12.48786061,19.352662,22.76468705,16.23377849,22.10890077,22.76922734
2022-11-30,20,14.0105867,33.87261558,24.09550385,13.5565547,20.24224928,16.32847697,9.393510266,12.49583777,19.27764006,23.00978762,16.2054509,22.03069995,22.67029277
2022-11-30,21,13.91235579,33.91465838,24.08588263,13.55931375,20.24619399,16.18381154,9.338699371,12.47722546,19.23280316,23.10539025,16.16149654,22.08288321,22.60314688
2022-11-30,22,13.7228757,33.92166346,24.06186869,13.57035488,20.22646022,16.03028325,9.354346452,12.49317818,19.19551524,23.00489424,16.11138751,21.99162667,22.56297488
2022-11-30,23,13.58972633,33.9707728,24.03310933,13.57863819,20.14383552,15.90932623,9.322160596,12.49583858,19.17690095,22.96246249,16.10518035,21.87644703,22.4710158
2022-12-01,0,13.39982951,33.9848137,24.02351855,13.57587422,20.08505814,15.83511493,9.302132394,12.51712422,19.16945524,22.75566727,16.05213088,21.89230905,22.42522335
2022-12-01,1,13.35345236,34.01292628,24.04751508,13.59152937,20.02903175,15.74907165,9.294288416,12.51180099,19.15832712,22.58987235,16.01157345,21.95120043,22.75113316
2022-12-01,2,13.05665275,34.07629821,24.00118199,13.58692397,19.90980669,15.66034726,9.252455043,12.52244584,19.15460738,22.4075998,16.01163729,22.03496403,23.63144505
2022-12-01,3,12.85701277,34.11151442,24.00438903,13.58139724,19.82086471,15.58013768,9.242001271,12.52244421,19.1657355,22.28843157,15.94017974,21.97867576,23.98048359
2022-12-01,4,12.77107407,34.1609443,23.98047492,13.57863573,19.7055323,15.48718253,9.181794153,12.54374454,19.17317498,22.14384238,15.82589084,21.97426219,23.94264377
2022-12-01,5,12.58375094,34.21750275,23.95658392,13.59797496,19.57572892,15.43886382,9.158216374,12.55173641,19.21041915,21.97002349,15.78280177,21.96129059,24.00961237
2022-12-01,6,12.39851778,34.25524964,23.92320308,13.59797496,19.46193173,15.35469988,9.152977061,12.55439759,19.1471741,21.89655055,15.73374284,21.99735994,24.50345412
2022-12-01,7,12.34986355,34.27414166,23.8898711,13.59244823,19.35638776,15.24691081,9.105781747,12.57571946,19.15582449,21.76767179,15.71230126,21.97429562,24.25085909
2022-12-01,8,12.26784306,34.28122694,23.87558661,13.59521098,19.25895698,15.28664093,9.061160912,12.5783848,19.09648248,21.79050006,15.6481254,21.95263088,24.46883019
2022-12-01,9,12.12714142,34.25997109,23.80441351,13.58692521,19.15089075,15.23192099,9.013851056,12.58371716,19.05208113,21.72770057,15.62983066,21.90520634,24.83449217
2022-12-01,10,12.15712264,34.23164855,23.75704201,13.58692644,19.0730306,15.18717235,9.292159483,12.58993908,19.01026831,21.65665218,15.58417923,21.83197168,25.35767773
2022-12-01,11,12.04912034,34.19861694,23.69095293,13.58139724,18.99551916,15.14264365,10.21606555,12.58104846,18.97344139,21.64811488,15.57205646,21.77621289,25.55154546
2022-12-01,12,12.08849034,34.139738,23.66267537,13.56759828,18.90371133,15.13964396,10.08416767,12.58371548,18.91101889,21.65667487,15.57506161,21.71633391,25.71274717
2022-12-01,13,11.9413879,34.09507896,23.62977991,13.56575359,18.80507819,15.08822693,10.03500171,12.58104846,18.88538028,21.60560977,15.55383499,21.68219222,25.81558031
2022-12-01,14,12.47930955,34.0762797,23.59688444,13.54368114,18.72874379,15.03890111,10.00394147,12.57216233,18.85613482,21.59711405,15.54470559,21.63534676,25.39796258
2022-12-01,15,14.26534932,34.01995596,24.70553402,13.54551969,18.64307023,15.88298212,9.957334641,12.59172671,18.84884533,21.54624122,15.55077484,21.60559848,25.83042188
2022-12-01,16,14.58906352,33.9707728,25.01336361,13.54276308,19.06799435,18.2017091,9.928838878,12.62640474,19.54883241,21.71295497,15.50531229,21.8771833,26.91056605
2022-12-01,17,14.52862631,33.94970837,24.96830028,13.54368114,20.0666493,17.73151709,9.941794619,12.66648026,19.72861499,22.69948721,15.52046582,22.3060212,26.46197936
2022-12-01,18,14.45380447,33.96374312,24.9866515,13.54551969,20.49268114,17.32142232,9.913298903,12.6851915,19.58712883,23.53212451,15.52348676,22.31042391,25.97633016
2022-12-01,19,14.25108538,33.92634171,24.9533034,13.55104025,20.75052523,17.06099333,9.895160598,12.69054196,19.49598388,23.9853633,15.5083391,22.30158838,26.05193104
2022-12-01,20,14.18844242,33.94270945,24.89340802,13.54276186,20.79520436,16.7839142,9.884791697,12.67450379,19.42041389,24.13879956,15.50531618,22.3280951,26.57271539
2022-12-01,21,14.10929591,33.94269715,24.94840118,13.53449322,20.77081198,16.63184137,9.8597358,12.6789515,19.37894804,24.16767202,15.52348676,22.65297986,26.62127499
2022-12-01,22,14.00793081,33.9707728,24.86846462,13.54276673,20.70597712,16.4492101,9.849370068,12.69856721,19.35263036,24.16287015,15.49931103,22.78844396,27.16211186
2022-12-01,23,13.80059973,34.00589659,24.84028304,13.54552213,20.66417424,16.30955253,9.87183121,12.68519238,19.34887611,24.10512514,15.51750308,22.28697465,26.9020506
2022-12-02,0,13.69137428,34.01058305,24.83361835,13.55103536,20.55276142,16.17725191,9.825164671,12.68251788,19.3563846,24.0140101,15.50537048,22.58081308,26.80119801
2022-12-02,1,13.5704645,34.08334022,24.8087804,13.56759337,20.46864769,16.02721528,9.773277104,12.6985681,19.33760073,23.88039257,15.47508107,22.69636535,27.34208202
2022-12-02,2,13.39710919,34.175053,24.78725448,13.56943561,20.37694057,15.96083247,9.78367226,12.70927346,19.34012043,23.74289473,15.46299131,24.10995753,28.42798244
2022-12-02,3,13.22774984,34.2033384,24.71958973,13.57679636,20.25412775,15.86294651,9.747342528,12.70927257,19.35262403,23.55940896,15.44790564,24.05228658,28.83455179
2022-12-02,4,13.01335211,34.30250758,24.77407388,13.60073771,20.15957694,15.76746088,9.714460092,12.71998061,19.40154957,23.38684055,15.40272312,24.02831178,29.2138899
2022-12-02,5,12.72550391,34.3119815,24.76745136,13.58692397,20.0303633,15.69697863,9.653853006,12.74140654,19.37896391,23.22957894,15.4240611,24.35722862,29.58041927
2022-12-02,6,12.61845477,34.4091281,24.72120005,13.59245195,19.9059459,15.60549253,9.633053365,12.76821121,19.34512503,23.11002126,15.36380963,24.18058193,29.92731737
2022-12-02,7,12.53044675,34.4803722,24.68498205,13.61456635,19.78233854,15.58418714,9.588854536,12.78162359,19.24773207,22.98207742,15.33659027,22.25169556,29.36351251
2022-12-02,8,12.39865545,34.45184469,24.61596834,13.6090334,19.69020702,15.563974,9.551572311,12.8030924,19.21790549,22.88667959,15.29464642,21.75053765,29.27327755
2022-12-02,9,12.42413661,34.41621955,24.60117427,13.60350169,19.62525678,15.50533756,9.572390028,12.8004058,19.14344505,22.85045418,15.28863718,21.65237974,29.44861157
2022-12-02,10,12.33400497,34.3948706,24.52263111,13.60350789,19.51494947,15.48476819,9.852003115,12.80577438,19.10143799,22.80525109,15.28865582,21.58440242,28.88274033
2022-12-02,11,12.32779497,34.35220377,24.50787735,13.59797621,19.43174223,15.34860162,10.77679846,12.80040766,19.07179587,22.75115133,15.29092106,23.11919577,29.0895009
2022-12-02,12,12.27136504,34.2954161,24.42968969,13.58416122,19.35266516,15.42102071,10.63552583,12.81114483,19.01026217,22.70619002,15.27368029,23.56877678,28.6995532
2022-12-02,13,12.16240797,34.26705638,24.43945152,13.57864065,19.27392359,15.29462777,10.55457439,12.78430466,18.97712406,22.65534466,15.19324259,23.33685053,29.62829736
2022-12-02,14,12.20207714,34.21041129,24.37456695,13.57035366,19.195509,15.27083532,10.52529541,12.79235523,18.96241166,22.63445591,15.21396607,23.15747935,29.2746887
2022-12-02,15,13.28693304,34.18918642,25.64428509,13.55103699,19.09896639,16.37648228,10.47448646,12.80846286,18.88904467,22.58379413,15.22887289,22.70181951,28.94637764
2022-12-02,16,13.87878584,34.13975036,25.78872552,13.54000767,19.20104067,18.3732548,10.42798295,12.87028087,20.07020154,22.58085315,15.17833577,23.23999905,29.73749216
2022-12-02,17,13.86962965,34.12562312,25.77486658,13.54551969,20.08599086,18.1577348,10.43917935,12.89180704,20.07341308,23.19909391,15.20800336,23.42942366,29.67674864
2022-12-02,18,13.93472927,34.13268571,25.73170531,13.54276308,20.60933553,18.02826865,10.44262411,12.89989081,19.89436016,23.93809165,15.20204431,23.4661147,29.69493079
2022-12-02,19,13.90120529,34.17034186,25.6593449,13.53632854,20.87537297,17.78825543,10.41506516,12.88911856,19.74390757,24.40042187,15.19012623,23.48470424,29.628232
2022-12-02,20,13.83410951,34.13974417,25.62323743,13.53724984,20.94631777,17.6353999,10.39181163,12.89450324,19.65196223,24.53731371,15.18420015,23.96717646,29.55562668
2022-12-02,21,13.81180058,34.19625931,25.58892762,13.54276308,20.98327151,17.40849989,10.41247935,12.90258411,19.60236966,24.58640257,15.1782283,23.74289902,29.56166566
2022-12-02,22,13.75329443,34.21748419,25.57523295,13.54000767,20.94631777,17.20118088,10.43056408,12.90796974,19.52633442,24.5569172,15.16932994,23.7476319,29.55564297
2022-12-02,23,13.63682974,34.24581292,25.51017709,13.56759214,20.90126723,16.99288382,10.42798376,12.89988694,19.47706318,24.50300534,15.19906907,24.08685102,29.48321875
2022-12-03,0,13.62858084,34.29547191,25.49993871,13.57035366,20.8359593,16.74718364,10.50807291,12.89449937,19.55669995,24.4459653,15.19311491,24.67996241,29.46513981
2022-12-03,1,13.39711787,34.40200557,25.48458811,13.60259029,20.7424169,16.53870683,10.48223792,12.89719267,19.62142228,24.31768935,15.14255634,24.66560306,29.45312688
2022-12-03,2,13.11642896,34.51606587,25.39768029,13.60626734,20.66957274,16.44917611,10.51323931,12.9133544,19.72856598,24.25464779,15.16634497,24.88142907,29.38700699
2022-12-03,3,13.0161429,34.65924009,25.39262828,13.60903091,20.56880928,16.43327324,10.43228969,12.93491535,19.79776873,24.10994886,15.14257639,25.23528203,29.24931111
2022-12-03,4,12.80594546,34.75977555,25.29591303,13.61179863,20.46467569,16.43009085,10.3668336,12.9672927,19.90461247,23.87567267,15.1099382,25.80949267,29.17769673
2022-12-03,5,12.62109375,34.90394353,25.26041424,13.61179614,20.34120882,16.34117937,10.28413643,12.99429284,19.83248019,23.70047824,15.07441406,25.83030708,29.1241175
2022-12-03,6,12.42422928,34.94733601,25.15422127,13.62286204,20.2225711,16.2181476,10.19279893,13.02943908,19.75162263,23.52196306,15.06847363,25.79035385,29.01341871
2022-12-03,7,12.39142458,34.96182538,25.14914617,13.63116273,20.06547025,16.19922943,10.07381303,13.06191506,19.59855783,23.34509574,15.08037816,26.03997178,28.96409136
2022-12-03,8,12.32078479,34.97628953,25.05352056,13.6283975,19.98748822,15.96195267,10.04276338,13.06733681,19.48588985,23.24794195,14.98286809,26.66728769,28.90310758
2022-12-03,9,12.23882158,34.88950454,25.04012123,13.61732784,19.89428709,15.90310361,10.02551362,13.07003788,19.38521778,23.13294937,15.01332921,25.75731008,28.89328435
2022-12-03,10,12.1913432,34.81735358,24.93329546,13.6062694,19.7913077,15.84456696,10.04273358,13.0754607,19.34012043,23.03679996,15.04185172,24.93330907,28.8933056
2022-12-03,11,12.14400732,34.77416223,24.88341618,13.59797496,19.71319819,15.80129725,10.85265497,13.05379428,19.27015469,23.04136908,15.01527618,24.95328978,28.81091788
2022-12-03,12,12.13071885,34.72141389,24.82369581,13.58139848,19.62525681,15.71839662,10.96987773,13.06642682,19.2029828,22.96385847,15.00051757,24.8143987,28.79917245
2022-12-03,13,12.07279598,34.63527767,24.75916756,13.56759337,19.53389578,15.6756115,10.93193019,13.06191609,19.16573861,22.91845434,15.02708065,26.71093197,28.80506635
2022-12-03,14,12.2127629,34.58754677,24.87926315,13.54828607,19.4430685,15.62069126,10.95780257,13.04567246,19.11006983,22.88666736,14.99760559,25.54364826,28.76983535
2022-12-03,15,13.27829939,34.49226178,25.71122484,13.55379564,19.36391526,15.54784167,10.89400682,13.0772683,19.08783826,22.84592601,14.99757751,24.93400429,28.73467314
2022-12-03,16,13.90676188,34.50176472,25.89272351,13.54827753,19.61576525,15.73406904,10.90778984,13.1459944,19.74507534,22.82335828,14.95641705,25.56788845,29.78622905
2022-12-03,17,13.97404352,34.48035351,25.87187444,13.53173661,20.54983578,15.84129589,10.89399617,13.16500806,19.89042625,22.99156023,14.97989995,25.89793736,29.78010272
2022-12-03,18,13.98917841,34.42571005,25.89274088,13.51520297,21.12362045,15.8536043,10.89744484,13.1731667,19.82474864,23.48032852,15.00644011,25.79912326,29.71317293
2022-12-03,19,13.92072722,34.42334209,25.81988099,13.49592882,21.33166699,15.83821438,10.87503116,13.18676087,19.740073,23.85201687,14.95929634,25.7214346,29.61005348
2022-12-03,20,13.93214999,34.38775428,25.86500883,13.49868381,21.41968642,15.80153757,10.833669,13.17044787,19.64816991,24.09553,14.98873432,25.62328428,29.62216402
2022-12-03,21,13.78943314,34.40199313,25.86148143,13.48492365,21.43650942,15.80126023,10.82590707,13.16772618,19.59474601,24.02832046,14.98578895,25.56665825,29.59592994
2022-12-03,22,13.75339052,34.34036395,25.81640092,13.50418739,21.3944699,15.77669916,10.86210297,13.16773227,19.56049778,24.12916523,14.99757749,25.54608825,29.5374935
2022-12-03,23,13.63126333,34.43523996,25.9292963,13.51521264,21.36090808,15.68479294,10.86986612,13.19673855,19.52630762,24.16322485,15.00347356,25.56664423,29.50732037
2022-12-04,0,13.46856787,34.51128843,25.91359312,13.51244998,21.27727475,15.67356051,10.90606612,13.18404528,19.59219509,24.12435461,15.00348418,25.56152742,29.47117876
2022-12-04,1,13.41356459,34.60187917,25.83721217,13.52346918,21.16909036,15.59943527,10.92417143,13.18404096,19.62141905,24.08588263,14.98875192,25.56675156,29.4290361
2022-12-04,2,13.3231669,34.68790488,25.809521,13.52898121,21.05600293,15.5661026,10.80091742,13.20036907,19.66729073,23.99482425,14.97400922,25.62839631,29.37498866
2022-12-04,3,13.1533391,34.81015607,25.72134527,13.52071135,20.93404304,15.56901601,10.75094625,13.20036691,19.77080532,23.88671019,14.94752709,25.69899642,29.30909013
2022-12-04,4,12.85421809,34.89672718,25.67827955,13.52531016,20.81150987,15.63292481,10.77680228,13.23667542,19.84787749,23.72872179,14.90351887,25.7748603,29.20348974
2022-12-04,5,12.66921099,35.01976394,25.57184973,13.51520176,20.68575052,15.6146517,10.69409422,13.26849223,19.88267807,23.59222388,14.90053904,25.80950213,29.15384859
2022-12-04,6,12.4720068,35.07056822,25.49995735,13.52346918,20.5327696,15.57811394,10.60796691,13.31491332,19.7823451,23.47991989,14.90345143,26.46107698,29.06475162
2022-12-04,7,12.37902149,35.09234961,25.45901769,13.53449322,20.39287034,15.53586011,10.54940739,13.35321287,19.65963788,23.41002638,14.86241803,25.79562746,28.98182638
2022-12-04,8,12.2757603,35.08509547,25.37050784,13.51244877,20.28971214,15.60561557,10.50290555,13.3568559,19.55165623,23.28023613,14.85363742,25.68520026,28.94637764
2022-12-04,9,12.25461857,35.03429748,25.34673889,13.52898363,20.19102249,15.48453241,10.4202319,13.38241867,19.49599992,23.23411877,14.8566031,25.5666489,28.92276998
2022-12-04,10,12.21238531,34.98353737,25.31114324,13.49042364,20.07592609,15.43901295,10.45640265,13.36689459,19.42043194,23.18803055,14.83904695,25.49993096,28.89919955
2022-12-04,11,12.14645902,34.89674606,25.24857363,13.47942127,19.99525967,15.38766806,10.92504595,13.3477317,19.37017548,23.16504869,14.81858469,25.40278786,28.91098743
2022-12-04,12,12.15698721,34.85340392,25.2148494,13.47116949,19.89817112,15.3516035,11.10535331,13.33131569,19.31135259,23.13290804,14.83318564,25.30110825,28.87565565
2022-12-04,13,12.14116372,34.81016235,25.1744484,13.45742367,19.8015945,15.3486111,11.17790709,13.32037738,19.27017248,23.08251586,14.86241974,25.3114854,28.82858906
2022-12-04,14,12.14136213,34.73817465,25.32373801,13.43819328,19.71319819,15.34864534,11.28425992,13.34225742,19.25147056,23.05507642,14.86538723,25.24215071,28.84031857
2022-12-04,15,12.55763139,34.68790487,26.00799865,13.42446638,19.61762342,15.23187274,11.41927966,13.34500429,19.22159708,22.98662601,15.47951007,25.3735957,28.79918833
2022-12-04,16,13.13823325,34.65201131,26.25530594,13.4080065,19.97479629,15.22624213,11.42187997,13.42173807,20.28449034,22.90933676,15.33080428,26.53415176,30.32190119
2022-12-04,17,13.37877608,34.62573942,26.31362637,13.39703365,21.07444296,15.48317252,11.43488156,13.46842365,20.35454104,23.0095619,15.27668952,25.67011299,29.98802106
2022-12-04,18,13.43037986,34.56608565,26.29943623,13.38059007,21.72928421,15.46908337,11.41928262,13.46292485,20.1989119,23.33149407,15.17823014,25.39262368,29.86551539
2022-12-04,19,13.52905717,34.54938327,26.28704702,13.36141915,21.89654286,15.53561153,11.42274551,13.49042964,20.08114392,23.69111477,15.15147478,25.30098361,29.83496587
2022-12-04,20,13.54015737,34.53034208,26.24996606,13.36689459,21.93966827,15.51444142,11.48863699,13.47117068,19.99137895,23.90889701,15.11290683,25.27055543,29.77400379
2022-12-04,21,13.41367701,34.51128012,26.26585584,13.35320599,21.91664373,15.54374299,11.51032897,13.47666829,19.92141568,24.05250856,15.08917804,25.61580168,29.75573431
2022-12-04,22,13.52637312,34.52080175,26.30300421,13.3532037,21.88789092,15.475256,11.4158153,13.47392366,19.87106574,24.29829366,15.03306366,25.76797719,29.73140416
2022-12-04,23,13.3504797,34.54462454,26.31892773,13.36963115,21.79764743,15.39381419,11.48169331,13.47666829,19.86334737,24.29340404,15.07732721,25.74034256,29.70101332
2022-12-05,0,13.28775123,34.63767266,26.24996606,13.39429248,21.65245904,15.42078965,11.49211342,13.47666948,19.96415711,24.135904,15.07145659,25.89272351,29.5677155
2022-12-05,1,13.1025707,34.75015378,26.26060736,13.39703365,21.54627498,15.41178436,11.52333236,13.48492007,20.06158632,23.95659545,15.03910415,26.00772239,29.48320249
2022-12-05,2,12.9190467,34.92327104,26.14433196,13.40800417,21.43655782,15.45416976,11.52682377,13.50419461,20.20676051,24.02032596,15.05972228,26.07064962,29.38700702
2022-12-05,3,12.71106791,35.04883103,26.08820575,13.41074768,21.26614452,15.5509067,11.35485702,13.5179624,20.27388206,23.94713015,15.01882903,26.13377721,29.32101681
2022-12-05,4,12.46402567,35.20154107,26.04440136,13.4299569,21.17738694,15.65137072,11.28422962,13.53633178,20.33325431,23.75391529,15.0420271,26.22352635,29.21939208
2022-12-05,5,12.37378925,35.29645246,26.15502095,13.44644502,20.98462092,15.77400865,11.12866437,13.61732909,20.33326462,23.6673954,14.97990523,26.30296568,29.16575925
2022-12-05,6,12.91106794,35.33057528,26.41295761,13.47666948,20.93814183,15.81050491,11.16235377,13.64315706,20.25013869,23.70037594,14.98887828,26.27823701,29.12415679
2022-12-05,7,13.27948478,35.36232886,26.46984082,13.46292009,20.86856322,15.80843323,11.15458114,13.67271649,20.20674691,23.82815935,15.01235557,26.22175282,29.06477302
2022-12-05,8,13.36416148,35.36963361,26.42713324,13.45193079,20.81167016,15.81253556,11.14421099,13.69489748,20.15562885,23.96614724,15.04783471,26.15486278,29.04696324
2022-12-05,9,15.58184893,36.32926277,28.420934,13.48492644,20.63726299,17.1700373,11.1545749,13.6948962,20.1020209,26.50910835,15.37567051,27.84705215,29.05288379
2022-12-05,10,20.13422062,40.80150695,29.89236646,13.48767305,23.56301134,20.30795254,12.95398278,13.82845805,20.19507589,32.84107182,16.26009549,31.7000123,30.66554848
2022-12-05,11,19.15653585,40.69982206,28.47297696,13.5014344,23.75233482,20.30169022,12.78969535,13.88153097,20.44472185,32.48304646,16.3348727,31.52778565,31.19239278
2022-12-05,12,18.02137944,40.54215186,28.10998354,13.49593441,23.53140689,20.21079358,12.67897029,13.89551539,20.52867217,32.09736611,16.03656478,30.95655592,31.01993954
2022-12-05,13,16.895419,40.28449149,27.76960388,13.47392246,23.2387668,20.09717926,12.66113593,13.90951741,20.50464222,31.76840727,16.05667778,30.55317273,30.86741066
2022-12-05,14,19.44626108,40.82064113,29.97656638,13.49318023,23.01104649,19.88664163,12.58994694,13.90111619,20.4646375,31.49515161,16.07077233,30.24722196,30.65914262
2022-12-05,15,18.61621618,41.11944363,28.90480802,13.47942365,23.34277164,20.8975124,12.53667609,14.00450125,20.42871011,31.23094661,17.52560778,30.06797423,30.53359836
2022-12-05,16,17.03742767,40.91190182,28.06035064,13.47392008,24.47956822,21.23698733,12.43737389,14.18275924,22.96891283,33.36601636,17.6933804,31.54446855,31.65296142
2022-12-05,17,16.40092764,40.72524976,27.78066696,13.45192961,23.72262476,21.02133154,12.42677948,14.19220929,22.00523966,32.93490552,17.61499741,31.99666049,31.09657909
2022-12-05,18,16.02367831,40.32077495,27.56328044,13.45742604,23.37913977,20.8037718,12.43738742,14.19409784,21.64822434,32.67185379,17.66319041,31.11599315,30.94377705
2022-12-05,19,15.52385941,40.15342788,27.46657272,13.42446755,23.01871655,20.68589211,12.41084107,14.17142357,21.37366691,32.28267272,17.63531791,30.71597303,30.79146915
2022-12-05,20,15.27993004,40.00348244,27.33323657,13.41349235,22.77533912,20.55677281,12.39491828,14.17142503,21.12760975,31.99145084,17.61826534,30.45872433,30.84846917
